ligand_name,ligand_smiles,electrophile_name,electrophile_id,electrophile_smiles,nucleophile_name,nucleophile_id,nucleophile_smiles,product_smiles,yield
X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)NS(=O)(=O)c1cncc(-c2cnc(-c3ccccc3)n2C(F)F)c1,61.148988841386796
PnBu3 HBF4,CCCCP(CCCC)CCCC,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)NS(=O)(=O)c1cncc(-c2cnc(-c3ccccc3)n2C(F)F)c1,2.7330447312594046
A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-8.303113373109397
BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-2.29533386813921
CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,18.639164716576058
CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,22.902081669037884
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,25.860516609224227
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,50.024502476143034
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-5.068451303769155
MeO-KITPHOS,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,39.56409626710489
P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-6.188456911447348
Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,82.9196849080543
JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,16.961274920870313
"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,59.58672316872995
P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,16.835527779889784
Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,30.686259534375168
PPh2Me,CP(c1ccccc1)c1ccccc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-18.937553833156954
PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,17.846611792688996
tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-0.05589069244765099
PPhMe2,CP(C)c1ccccc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-1.834865285477522
Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,114.39621556364075
PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-7.470546011792017
CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,116.60536089730823
PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,41.79425588528541
X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,-28.52450688357513
PnBu3 HBF4,CCCCP(CCCC)CCCC,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,20.046906082248046
A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,17.025385416015304
BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,-7.2794274019143685
CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,26.568549716142446
CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,20.283665118530863
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,13.059728821679123
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,24.803138214641173
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,-0.2390767203358699
MeO-KITPHOS,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,47.23303211602599
P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,46.49324656798667
Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,59.6472128403763
JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,98.156441510455
"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,-1.6565629593998619
P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,13.483722092405385
Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,4.93168735571413
PPh2Me,CP(c1ccccc1)c1ccccc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,18.132227525290766
PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,30.7114145996819
tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,85.81656064798885
PPhMe2,CP(C)c1ccccc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,2.226245416506836
Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,73.29019381578476
PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,24.360126029328097
CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,82.61109649655289
PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,34.29720897182083
X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,76.52951743555485
PnBu3 HBF4,CCCCP(CCCC)CCCC,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,-1.3438969492882755
A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,3.284527745267905
BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,11.631251212713202
CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,4.704961231965901
CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,26.820174665177525
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,14.499768746217068
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,12.211932559623943
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-5.119183837547752
MeO-KITPHOS,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-27.632588703023025
P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,28.508445582642693
Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,7.980677655177711
JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,12.177464190764214
"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-13.29106103321101
P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,10.032276482210566
Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-38.11030931023518
PPh2Me,CP(c1ccccc1)c1ccccc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-7.107102435490877
PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-14.293904395696188
tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,40.64004054091555
PPhMe2,CP(C)c1ccccc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,16.079810310182843
Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,0.8450716945372889
PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,22.045632544608516
CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-7.39632397501984
PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,18.728348767413898
X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,36.55051696882192
PnBu3 HBF4,CCCCP(CCCC)CCCC,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,-2.142508951309989
A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,33.719267101505764
BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,-0.692292134924424
CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,-42.359308441671956
CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,24.683032960778498
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,38.22584881691832
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,47.39068961396794
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccccc1F,-20.60934160558425
